TimeStamp|Ticks|FrameNum|FPS|LogaDados|Robo|achou|trajetoria|Xd|Yd|Xa|Ya|DistMelhorPonto|velAtual|velDesejada|erroVel|SaidaControleLinear|angAtual|angDesejado|erroAng|SaidaControleAngular|SinalDeControle1|SinalDeControle2|
20170120_155117|10062|1|0,000001|0||0||0|0|0|0||||||||||||
20170120_155118|10290|2|4,629630|0||0||0|0|0|0||||||||||||
20170120_155118|10396|3|10,101010|0||0||0|0|0|0||||||||||||
20170120_155118|10528|4|7,299270|0||0||0|0|0|0||||||||||||
20170120_155118|10632|5|10,752688|0||0||0|0|0|0||||||||||||
20170120_155118|10762|6|7,092199|0||0||0|0|0|0||||||||||||
20170120_155118|10876|7|10,752688|0||0||0|0|0|0||||||||||||
20170120_155118|11014|8|6,944444|0||0||0|0|0|0||||||||||||
20170120_155118|11140|9|7,299270|0||0||0|0|0|0||||||||||||
20170120_155119|11236|10|10,309278|0||0||0|0|0|0||||||||||||
20170120_155119|11354|11|9,523810|0||0||0|0|0|0||||||||||||
20170120_155119|11457|12|9,900990|0||0||0|0|0|0||||||||||||
20170120_155119|11585|13|8,130081|0||0||0|0|0|0||||||||||||
20170120_155119|11691|14|9,009009|0||0||0|0|0|0||||||||||||
20170120_155119|11808|15|7,246377|0||0||0|0|0|0||||||||||||
20170120_155119|11888|16|13,157895|0||0||0|0|0|0||||||||||||
20170120_155119|11998|17|10,526316|0||0||0|0|0|0||||||||||||
20170120_155119|12120|18|8,474576|0||0||0|0|0|0||||||||||||
20170120_155120|12226|19|8,547009|0||0||0|0|0|0||||||||||||
20170120_155120|12355|20|7,092199|0||0||0|0|0|0||||||||||||
20170120_155120|12458|21|10,752688|0||0||0|0|0|0||||||||||||
20170120_155120|12589|22|7,194245|0||0||0|0|0|0||||||||||||
20170120_155120|12704|23|10,638298|0||0||0|0|0|0||||||||||||
20170120_155120|12818|24|7,194245|0||0||0|0|0|0||||||||||||
20170120_155120|12936|25|10,416667|0||0||0|0|0|0||||||||||||
20170120_155120|13097|26|7,092199|0||0||0|0|0|0||||||||||||
20170120_155120|13207|27|7,142857|0||0||0|0|0|0||||||||||||
20170120_155121|13341|28|7,194245|0||0||0|0|0|0||||||||||||
20170120_155121|13485|29|7,042254|0||0||0|0|0|0||||||||||||
20170120_155121|13619|30|7,246377|0||0||0|0|0|0||||||||||||
20170120_155121|13716|31|10,416667|0||0||0|0|0|0||||||||||||
20170120_155121|13809|32|10,526316|0||0||0|0|0|0||||||||||||
20170120_155121|13948|33|7,194245|0||0||0|0|0|0||||||||||||
20170120_155121|14162|34|4,878049|0||0||0|0|0|0||||||||||||
20170120_155122|14267|35|10,000000|0||0||0|0|0|0||||||||||||
20170120_155122|14381|36|8,474576|0||0||0|0|0|0||||||||||||
20170120_155122|14521|37|7,142857|0||0||0|0|0|0||||||||||||
20170120_155122|14657|38|7,194245|0||0||0|0|0|0||||||||||||
20170120_155122|14800|39|7,092199|0||0||0|0|0|0||||||||||||
20170120_155122|14942|40|7,042254|0||0||0|0|0|0||||||||||||
20170120_155122|15086|41|7,092199|0||0||0|0|0|0||||||||||||
20170120_155123|15229|42|6,993007|0||0||0|0|0|0||||||||||||
20170120_155123|15361|43|7,246377|0||0||0|0|0|0||||||||||||
20170120_155123|15506|44|7,142857|0||0||0|0|0|0||||||||||||
20170120_155123|15641|45|7,194245|0||0||0|0|0|0||||||||||||
20170120_155123|15787|46|6,944444|0||0||0|0|0|0||||||||||||
20170120_155123|15926|47|7,142857|0||0||0|0|0|0||||||||||||
